is_checked	word_display	freq_info	freq_rank	stem	pos	pos_detail	ipa	oxford3000	gsl	ccss_tier	cse_level	cefr	freq_grade	meaning_ko	definition_en	etymology	morpheme	word_formation	kr_curriculum	grade_range	textbook_included	curriculum_included	us_grade	atos	lexile	ngsl	gse	eiken_level	eiken_grade	hypernym	hyponym	synonym	antonym	collocation	word_family	register	domain	topic	regional_variant	era	learning_objective	prerequisite	error_pattern	teaching_method	sentence_1	sentence_2	sentence_3	pos_consistency	cefr_consistency	meaning_consistency	educational_value	analysis_date	system_version	status	quality_grade	validation_result	api_number
☐	Deny	-	6083	deny	V	VT	/dɪˈnaɪ/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	부인하다	to declare untrue	from Latin denegare	deny	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	83	3급	초급	refuse	-	refuse, reject	admit	deny accusation	deny	neutral	action	denying	Global	current	부인 표현	기본 동사	-	일상	Deny the charge.	I denied it.	Denying strongly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6082
☐	Confess	-	6084	confess	V	VT	/kənˈfes/	3rd-1000	3rd-1000	Tier-2	Level-3	B1	중빈도	고백하다	to admit wrongdoing	from Latin confiteri	confess	moderate	중등	중2-중3	포함	포함	4	4	600L-800L	Yes	78	4급	중급	admit	-	admit, acknowledge	deny	confess crime	confess	neutral	action	confessing	Global	current	고백 표현	기본 동사	-	일상	Confess the truth.	I confessed it.	Confessing honestly.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6083
☐	Promise	-	6085	promise	V	VT	/ˈprɑːmɪs/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	약속하다	to assure something will happen	from Latin promissum	promise	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	pledge	-	pledge, vow	break	promise help	promise	neutral	action	promising	Global	current	약속 표현	기본 동사	-	일상	Promise to help.	I promised her.	Promising sincerely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6084
☐	Swear	-	6086	swear	V	VT	/swer/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	맹세하다	to make a solemn promise	from Old English swerian	swear	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	81	4급	중급	vow	-	vow, pledge	lie	swear oath	swear	neutral	action	swearing	Global	current	맹세 표현	기본 동사	-	일상	Swear to tell truth.	I swore it.	Swearing honestly.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6085
☐	Agree	-	6087	agree	V	VI	/əˈɡriː/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	동의하다	to have same opinion	from Latin ad + gratum	agree	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	90	2급	초급	accept	-	accept, consent	disagree	agree completely	agree	neutral	action	agreeing	Global	current	동의 표현	기본 동사	-	일상	Agree with you.	I agreed.	Agreeing readily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6086
☐	Disagree	-	6088	disagree	V	VI	/ˌdɪsəˈɡriː/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	동의하지 않다	to have different opinion	from dis + agree	disagree	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	84	3급	초급	differ	-	differ, oppose	agree	disagree politely	disagree	neutral	action	disagreeing	Global	current	불동의 표현	기본 동사	-	일상	Disagree with idea.	I disagreed.	Disagreeing respectfully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6087
☐	Accept	-	6089	accept	V	VT	/əkˈsept/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	수락하다	to receive willingly	from Latin accipere	accept	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	receive	-	receive, agree	reject	accept offer	accept	neutral	action	accepting	Global	current	수락 표현	기본 동사	-	일상	Accept the gift.	I accepted it.	Accepting gratefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6088
☐	Reject	-	6090	reject	V	VT	/rɪˈdʒekt/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	거절하다	to refuse to accept	from Latin reicere	reject	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	82	4급	중급	refuse	-	refuse, decline	accept	reject proposal	reject	neutral	action	rejecting	Global	current	거절 표현	기본 동사	-	일상	Reject the offer.	I rejected it.	Rejecting politely.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6089
☐	Refuse	-	6091	refuse	V	VT	/rɪˈfjuːz/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	거절하다	to decline to accept	from Latin refusare	refuse	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	85	3급	초급	decline	-	decline, reject	accept	refuse offer	refuse	neutral	action	refusing	Global	current	거절 표현	기본 동사	-	일상	Refuse the request.	I refused it.	Refusing politely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6090
☐	Decline	-	6092	decline	V	VT	/dɪˈklaɪn/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	거절하다	to politely refuse	from Latin declinare	decline	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	81	4급	중급	refuse	-	refuse, reject	accept	decline invitation	decline	formal	action	declining	Global	current	거절 표현	기본 동사	-	일상	Decline the offer.	I declined it.	Declining gracefully.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6091
☐	Offer	-	6093	offer	V	VT	/ˈɔːfər/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	제안하다	to present for acceptance	from Latin offerre	offer	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	give	-	give, propose	refuse	offer help	offer	neutral	action	offering	Global	current	제안 표현	기본 동사	-	일상	Offer assistance.	I offered it.	Offering generously.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6092
☐	Give	-	6094	give	V	VT	/ɡɪv/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	주다	to transfer possession	from Old English giefan	give	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	provide	-	provide, offer	take	give gift	give	neutral	action	giving	Global	current	주기 표현	기본 동사	-	일상	Give me the book.	I gave it.	Giving freely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6093
☐	Take	-	6095	take	V	VT	/teɪk/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	가져가다	to get into possession	from Old Norse taka	take	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	get	-	get, grab	give	take photo	take	neutral	action	taking	Global	current	취하기 표현	기본 동사	-	일상	Take your time.	I took it.	Taking slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6094
☐	Get	-	6096	get	V	VT	/ɡet/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	얻다	to obtain or receive	from Old Norse geta	get	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	97	1급	초급	obtain	-	obtain, receive	lose	get prize	get	neutral	action	getting	Global	current	얻기 표현	기본 동사	-	일상	Get the answer.	I got it.	Getting easily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6095
☐	Bring	-	6097	bring	V	VT	/brɪŋ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	가져오다	to carry toward	from Old English bringan	bring	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	carry	-	carry, fetch	take away	bring food	bring	neutral	action	bringing	Global	current	가져오기 표현	기본 동사	-	일상	Bring your friend.	I brought it.	Bringing along.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6096
☐	Send	-	6098	send	V	VT	/send/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	보내다	to cause to go	from Old English sendan	send	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	dispatch	-	dispatch, transmit	receive	send message	send	neutral	action	sending	Global	current	보내기 표현	기본 동사	-	일상	Send the email.	I sent it.	Sending quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6097
☐	Show	-	6099	show	V	VT	/ʃoʊ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	보여주다	to cause to be seen	from Old English sceawian	show	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	display	-	display, present	hide	show me	show	neutral	action	showing	Global	current	보여주기 표현	기본 동사	-	일상	Show the way.	I showed her.	Showing proudly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6098
☐	Teach	-	6100	teach	V	VT	/tiːtʃ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	가르치다	to impart knowledge	from Old English tæcan	teach	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	instruct	-	instruct, educate	learn	teach skills	teach	neutral	action	teaching	Global	current	가르침 표현	기본 동사	-	교육	Teach the class.	I taught her.	Teaching patiently.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6099
☐	Help	-	6101	help	V	VT	/help/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	돕다	to give assistance	from Old English helpan	help	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	assist	-	assist, aid	hinder	help someone	help	neutral	action	helping	Global	current	도움 표현	기본 동사	-	일상	Help me please.	I helped her.	Helping gladly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6100
☐	Find	-	6102	find	V	VT	/faɪnd/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	찾다	to discover	from Old English findan	find	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	discover	-	discover, locate	lose	find answer	find	neutral	action	finding	Global	current	찾기 표현	기본 동사	-	일상	Find the key.	I found it.	Finding quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6101
☐	Lose	-	6103	lose	V	VT	/luːz/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	잃다	to be unable to find	from Old English losian	lose	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	misplace	-	misplace, forfeit	find	lose wallet	lose	neutral	action	losing	Global	current	잃기 표현	기본 동사	-	일상	Lose the keys.	I lost them.	Losing often.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6102
☐	Keep	-	6104	keep	V	VT	/kiːp/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	유지하다	to continue to have	from Old English cepan	keep	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	retain	-	retain, hold	lose	keep promise	keep	neutral	action	keeping	Global	current	유지 표현	기본 동사	-	일상	Keep the change.	I kept it.	Keeping safely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6103
☐	Put	-	6105	put	V	VT	/pʊt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	놓다	to place in position	from Old English putian	put	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	place	-	place, set	remove	put down	put	neutral	action	putting	Global	current	놓기 표현	기본 동사	-	일상	Put it here.	I put it down.	Putting carefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6104
☐	Set	-	6106	set	V	VT	/set/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	설정하다	to put in place	from Old English settan	set	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	place	-	place, arrange	remove	set table	set	neutral	action	setting	Global	current	설정 표현	기본 동사	-	일상	Set the alarm.	I set it up.	Setting carefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6105
☐	Place	-	6107	place	V	VT	/pleɪs/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	배치하다	to put in location	from Latin platea	place	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	put	-	put, set	remove	place order	place	neutral	action	placing	Global	current	배치 표현	기본 동사	-	일상	Place it there.	I placed it.	Placing carefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6106
☐	Lay	-	6108	lay	V	VT	/leɪ/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	눕히다	to put down flat	from Old English lecgan	lay	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	86	3급	초급	place	-	place, put	lift	lay foundation	lay	neutral	action	laying	Global	current	눕히기 표현	기본 동사	-	일상	Lay the blanket.	I laid it down.	Laying flat.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6107
☐	Lie	-	6109	lie	V	VI	/laɪ/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	눕다	to be in horizontal position	from Old English licgan	lie	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	87	3급	초급	recline	-	recline, rest	stand	lie down	lie	neutral	state	lying	Global	current	눕기 표현	기본 동사	-	일상	Lie on the bed.	I lay down.	Lying comfortably.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6108
☐	Sit	-	6110	sit	V	VI	/sɪt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	앉다	to rest on buttocks	from Old English sittan	sit	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	94	1급	초급	rest	-	rest, settle	stand	sit down	sit	neutral	action	sitting	Global	current	앉기 표현	기본 동사	-	일상	Sit here please.	I sat down.	Sitting quietly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6109
☐	Stand	-	6111	stand	V	VI	/stænd/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	서다	to be on one's feet	from Old English standan	stand	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	94	1급	초급	rise	-	rise, arise	sit	stand up	stand	neutral	action	standing	Global	current	서기 표현	기본 동사	-	일상	Stand here.	I stood up.	Standing tall.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6110
☐	Walk	-	6112	walk	V	VI	/wɔːk/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	걷다	to move on foot	from Old English wealcan	walk	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	stroll	-	stroll, pace	run	walk slowly	walk	neutral	action	walking	Global	current	걷기 표현	기본 동사	-	일상	Walk to school.	I walked home.	Walking daily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6111
☐	Run	-	6113	run	V	VI	/rʌn/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	달리다	to move fast on foot	from Old English rinnan	run	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	sprint	-	sprint, dash	walk	run fast	run	neutral	action	running	Global	current	달리기 표현	기본 동사	-	스포츠	Run to the store.	I ran quickly.	Running daily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6112
☐	Jump	-	6114	jump	V	VI	/dʒʌmp/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	점프하다	to push off ground	from unknown origin	jump	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	leap	-	leap, hop	land	jump high	jump	neutral	action	jumping	Global	current	점프 표현	기본 동사	-	스포츠	Jump over it.	I jumped up.	Jumping high.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6113
☐	Climb	-	6115	climb	V	VT	/klaɪm/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	오르다	to go upward	from Old English climban	climb	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	87	3급	초급	ascend	-	ascend, scale	descend	climb mountain	climb	neutral	action	climbing	Global	current	오르기 표현	기본 동사	-	스포츠	Climb the stairs.	I climbed up.	Climbing steadily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6114
☐	Fall	-	6116	fall	V	VI	/fɔːl/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	떨어지다	to drop down	from Old English feallan	fall	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	drop	-	drop, tumble	rise	fall down	fall	neutral	action	falling	Global	current	떨어지기 표현	기본 동사	-	일상	Fall asleep.	I fell down.	Falling slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6115
☐	Fly	-	6117	fly	V	VI	/flaɪ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	날다	to move through air	from Old English fleogan	fly	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	91	2급	초급	soar	-	soar, glide	land	fly away	fly	neutral	action	flying	Global	current	비행 표현	기본 동사	-	일상	Fly to Paris.	I flew there.	Flying high.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6116
☐	Swim	-	6118	swim	V	VI	/swɪm/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	수영하다	to move through water	from Old English swimman	swim	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	float	-	float, paddle	sink	swim laps	swim	neutral	action	swimming	Global	current	수영 표현	기본 동사	-	스포츠	Swim in the pool.	I swam today.	Swimming daily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6117
☐	Drive	-	6119	drive	V	VT	/draɪv/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	운전하다	to operate a vehicle	from Old English drifan	drive	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	90	2급	초급	operate	-	operate, steer	ride	drive car	drive	neutral	action	driving	Global	current	운전 표현	기본 동사	-	일상	Drive to work.	I drove home.	Driving carefully.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6118
☐	Ride	-	6120	ride	V	VT	/raɪd/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	타다	to be carried along	from Old English ridan	ride	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	88	3급	초급	travel	-	travel, journey	walk	ride bike	ride	neutral	action	riding	Global	current	타기 표현	기본 동사	-	일상	Ride the bus.	I rode home.	Riding smoothly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6119
☐	Arrive	-	6121	arrive	V	VI	/əˈraɪv/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	도착하다	to reach destination	from Latin arripare	arrive	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	87	3급	초급	come	-	come, reach	depart	arrive home	arrive	neutral	action	arriving	Global	current	도착 표현	기본 동사	-	일상	Arrive on time.	I arrived early.	Arriving soon.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6120
☐	Depart	-	6122	depart	V	VI	/dɪˈpɑːrt/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	출발하다	to leave a place	from Latin dispartire	depart	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	81	4급	중급	leave	-	leave, go	arrive	depart now	depart	formal	action	departing	Global	current	출발 표현	기본 동사	-	일상	Depart at noon.	I departed early.	Departing soon.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6121
☐	Return	-	6123	return	V	VI	/rɪˈtɜːrn/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	돌아오다	to come back	from Latin retournare	return	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	87	3급	초급	come back	-	come back, go back	leave	return home	return	neutral	action	returning	Global	current	귀환 표현	기본 동사	-	일상	Return soon.	I returned home.	Returning safely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6122
☐	Come	-	6124	come	V	VI	/kʌm/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	오다	to move toward	from Old English cuman	come	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	96	1급	초급	arrive	-	arrive, approach	go	come here	come	neutral	action	coming	Global	current	오기 표현	기본 동사	-	일상	Come to me.	I came early.	Coming soon.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6123
☐	Go	-	6125	go	V	VI	/ɡoʊ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	가다	to move away	from Old English gan	go	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	97	1급	초급	leave	-	leave, depart	come	go there	go	neutral	action	going	Global	current	가기 표현	기본 동사	-	일상	Go home now.	I went there.	Going quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6124
☐	Move	-	6126	move	V	VI	/muːv/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	움직이다	to change position	from Latin movere	move	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	shift	-	shift, transfer	stay	move forward	move	neutral	action	moving	Global	current	이동 표현	기본 동사	-	일상	Move over.	I moved quickly.	Moving slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6125
☐	Turn	-	6127	turn	V	VI	/tɜːrn/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	돌다	to rotate	from Latin tornare	turn	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	rotate	-	rotate, spin	stay	turn left	turn	neutral	action	turning	Global	current	돌기 표현	기본 동사	-	일상	Turn around.	I turned right.	Turning slowly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6126
☐	Stop	-	6128	stop	V	VI	/stɑːp/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	멈추다	to cease moving	from Old English stoppian	stop	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	halt	-	halt, cease	start	stop now	stop	neutral	action	stopping	Global	current	멈춤 표현	기본 동사	-	일상	Stop here.	I stopped it.	Stopping completely.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6127
☐	Start	-	6129	start	V	VT	/stɑːrt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	시작하다	to begin	from Old English styrtan	start	simple	초등	초1-초2	포함	포함	5	5	100L-300L	Yes	95	1급	초급	begin	-	begin, commence	stop	start now	start	neutral	action	starting	Global	current	시작 표현	기본 동사	-	일상	Start the car.	I started early.	Starting fresh.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6128
☐	Begin	-	6130	begin	V	VT	/bɪˈɡɪn/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	시작하다	to start	from Old English beginnan	begin	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	start	-	start, commence	end	begin work	begin	neutral	action	beginning	Global	current	시작 표현	기본 동사	-	일상	Begin the lesson.	I began early.	Beginning now.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6129
☐	End	-	6131	end	V	VT	/end/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	끝내다	to bring to conclusion	from Old English ende	end	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	finish	-	finish, conclude	start	end meeting	end	neutral	action	ending	Global	current	종료 표현	기본 동사	-	일상	End the call.	I ended it.	Ending soon.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6130
☐	Continue	-	6132	continue	V	VI	/kənˈtɪnjuː/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	계속하다	to go on	from Latin continuare	continue	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	proceed	-	proceed, persist	stop	continue work	continue	neutral	action	continuing	Global	current	계속 표현	기본 동사	-	일상	Continue reading.	I continued it.	Continuing steadily.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6131
☐	Wait	-	6133	wait	V	VI	/weɪt/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	기다리다	to stay in expectation	from Old French waitier	wait	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	92	2급	초급	stay	-	stay, remain	leave	wait here	wait	neutral	action	waiting	Global	current	대기 표현	기본 동사	-	일상	Wait for me.	I waited long.	Waiting patiently.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6132
☐	Hurry	-	6134	hurry	V	VI	/ˈhɜːri/	2nd-1000	2nd-1000	Tier-1	Level-2	A2	고빈도	서두르다	to move quickly	from Middle English horien	hurry	simple	초등	초5-초6	포함	포함	5	5	400L-600L	Yes	86	3급	초급	rush	-	rush, hasten	delay	hurry up	hurry	neutral	action	hurrying	Global	current	서두름 표현	기본 동사	-	일상	Hurry up please.	I hurried home.	Hurrying quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6133
☐	Rush	-	6135	rush	V	VI	/rʌʃ/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	급히 가다	to move with haste	from Old French ruser	rush	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	82	4급	중급	hurry	-	hurry, dash	slow	rush home	rush	neutral	action	rushing	Global	current	급히 표현	기본 동사	-	일상	Rush to work.	I rushed there.	Rushing quickly.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6134
☐	Delay	-	6136	delay	V	VT	/dɪˈleɪ/	2nd-1000	2nd-1000	Tier-2	Level-3	B1	중빈도	지연시키다	to postpone	from Old French delaier	delay	simple	중등	중1-중2	포함	포함	4	4.5	600L-800L	Yes	81	4급	중급	postpone	-	postpone, defer	hurry	delay meeting	delay	neutral	action	delaying	Global	current	지연 표현	기본 동사	-	일상	Delay the trip.	I delayed it.	Delaying decision.	TRUE	TRUE	TRUE	8	2026-01-18	3.1	완료	A	LLM	6135
☐	Change	-	6137	change	V	VT	/tʃeɪndʒ/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	바꾸다	to make different	from Latin cambiare	change	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	alter	-	alter, modify	keep	change plans	change	neutral	action	changing	Global	current	변경 표현	기본 동사	-	일상	Change clothes.	I changed it.	Changing quickly.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6136
☐	Become	-	6138	become	V	VI	/bɪˈkʌm/	1st-1000	1st-1000	Tier-1	Level-1	A1	고빈도	되다	to come to be	from Old English becuman	become	simple	초등	초3-초4	포함	포함	5	5	200L-400L	Yes	93	2급	초급	turn	-	turn, grow	stay	become rich	become	neutral	change	becoming	Global	current	되기 표현	기본 동사	-	일상	Become better.	I became happy.	Becoming stronger.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6137
☐	Seem	-	6139	seem	V	VI	/siːm/	1st-1000	1st-1000	Tier-1	Level-2	A2	고빈도	보이다	to appear to be	from Old Norse sœma	seem	simple	중등	중1-중2	포함	포함	5	5	500L-700L	Yes	88	3급	초급	appear	-	appear, look	be	seem happy	seem	neutral	state	seeming	Global	current	보이기 표현	기본 동사	-	일상	Seem tired.	It seemed odd.	Seeming normal.	TRUE	TRUE	TRUE	9	2026-01-18	3.1	완료	A+	LLM	6138
